cell_id,longitude,latitude,stress_score,urbanization_component,vegetation_component,water_component,evidence_strength,stress_quartile,rank
C_051_082,78.940399,13.319455,0.2016,0.0865,0.2494,0.2689,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3658
C_003_097,79.075146,13.750647,0.2015,0.0815,0.3988,0.1241,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3659
C_007_095,79.05718,13.714714,0.2014,0.1687,0.2766,0.1588,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3660
C_045_053,78.679887,13.373354,0.2013,0.1331,0.3587,0.112,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3661
C_065_134,79.407523,13.193691,0.2013,0.3086,0.2546,0.0406,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3662
C_057_091,79.021247,13.265557,0.2013,0.1924,0.2616,0.15,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3663
C_040_060,78.742769,13.41827,0.2013,0.2265,0.3505,0.0269,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3664
C_049_050,78.652938,13.337422,0.2013,0.1743,0.3954,0.0344,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3665
C_036_076,78.8865,13.454203,0.2013,0.1154,0.3739,0.1146,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3666
C_062_105,79.147011,13.220641,0.2011,0.2396,0.1476,0.2161,Moderate (Compound Urban/Water Signal),Q2: Moderate-Low Relative Stress,3667
C_099_037,78.536157,12.888264,0.201,0.1318,0.2616,0.2096,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3668
C_089_037,78.536157,12.978096,0.201,0.2888,0.256,0.0583,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3669
C_062_131,79.380573,13.220641,0.201,0.291,0.2914,0.0206,Moderate (Same-Sensor Spectral Agreement),Q2: Moderate-Low Relative Stress,3670
C_069_042,78.581073,13.157759,0.201,0.0886,0.2365,0.278,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3671
C_083_029,78.464292,13.031995,0.201,0.1257,0.2374,0.2397,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3672
C_031_044,78.599039,13.499119,0.2009,0.0977,0.3521,0.1529,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3673
C_052_088,78.994298,13.310472,0.2008,0.0857,0.2887,0.2279,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3674
C_035_093,79.039214,13.463186,0.2006,0.2535,0.2281,0.1202,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3675
C_071_089,79.003281,13.139792,0.2006,0.163,0.1124,0.3265,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3676
C_054_126,79.335658,13.292506,0.2004,0.225,0.2589,0.1172,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3677
C_050_060,78.742769,13.328439,0.2003,0.1718,0.2879,0.1411,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3678
C_053_069,78.823618,13.301489,0.2003,0.1693,0.4155,0.016,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3679
C_045_136,79.431598,13.373354,0.2003,0.1572,0.1683,0.2754,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3680
C_052_108,79.173961,13.310472,0.2002,0.1437,0.2252,0.2319,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3681
C_030_047,78.625988,13.508102,0.2002,0.2309,0.2873,0.0825,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3682
C_124_019,78.37446,12.663685,0.2001,0.0433,0.0387,0.5184,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3683
C_055_110,79.191927,13.283523,0.2001,0.0994,0.186,0.3147,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3684
C_032_074,78.868534,13.490135,0.2001,0.1291,0.2669,0.2043,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3685
C_078_108,79.173961,13.07691,0.2,0.1684,0.2645,0.167,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3686
C_024_081,78.931416,13.562001,0.1999,0.0589,0.1916,0.3491,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3687
C_050_127,79.344641,13.328439,0.1999,0.0501,0.1803,0.3694,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3688
C_062_111,79.20091,13.220641,0.1999,0.1644,0.4211,0.0141,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3689
C_055_095,79.05718,13.283523,0.1998,0.1555,0.2789,0.165,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3690
C_036_065,78.787685,13.454203,0.1997,0.2522,0.3132,0.0337,Moderate (Same-Sensor Spectral Agreement),Q2: Moderate-Low Relative Stress,3691
C_074_037,78.536157,13.112843,0.1996,0.1896,0.2171,0.1921,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3692
C_073_074,78.868534,13.121826,0.1996,0.1301,0.227,0.2417,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3693
C_075_074,78.868534,13.10386,0.1996,0.1528,0.4293,0.0167,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3694
C_095_043,78.590056,12.924197,0.1992,0.179,0.4155,0.0029,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3695
C_058_168,79.719059,13.256573,0.199,0.0011,0.0097,0.5862,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3696
C_078_097,79.075146,13.07691,0.199,0.1094,0.1406,0.3471,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3697
C_059_095,79.05718,13.24759,0.199,0.2061,0.3266,0.0642,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3698
C_052_100,79.102096,13.310472,0.199,0.1798,0.2272,0.1899,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3699
C_028_070,78.832601,13.526068,0.1989,0.3067,0.29,0.0,Moderate (Same-Sensor Spectral Agreement),Q2: Moderate-Low Relative Stress,3700
C_010_096,79.066163,13.687765,0.1988,0.0982,0.2171,0.281,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3701
C_070_071,78.841584,13.148776,0.1987,0.1143,0.4229,0.0589,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3702
C_041_134,79.407523,13.409287,0.1987,0.1046,0.2573,0.2341,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3703
C_089_044,78.599039,12.978096,0.1987,0.2649,0.3262,0.0049,Moderate (Same-Sensor Spectral Agreement),Q2: Moderate-Low Relative Stress,3704
C_035_085,78.967348,13.463186,0.1986,0.3017,0.2931,0.001,Moderate (Same-Sensor Spectral Agreement),Q2: Moderate-Low Relative Stress,3705
C_063_042,78.581073,13.211658,0.1986,0.1894,0.2305,0.176,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3706
C_069_081,78.931416,13.157759,0.1986,0.167,0.3019,0.1267,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3707
C_098_035,78.518191,12.897247,0.1983,0.1522,0.269,0.1736,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3708
C_009_091,79.021247,13.696748,0.1982,0.2269,0.2498,0.1179,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3709
C_069_046,78.617005,13.157759,0.1982,0.2068,0.2097,0.1781,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3710
C_049_152,79.575328,13.337422,0.1981,0.2144,0.2149,0.165,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3711
C_062_064,78.778702,13.220641,0.198,0.1668,0.2657,0.1614,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3712
C_028_075,78.877517,13.526068,0.198,0.0651,0.1914,0.3376,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3713
C_090_044,78.599039,12.969113,0.198,0.1618,0.4279,0.0043,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3714
C_018_086,78.976331,13.6159,0.1979,0.1761,0.2159,0.2016,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3715
C_035_054,78.688871,13.463186,0.1979,0.1929,0.3534,0.0475,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3716
C_071_104,79.138028,13.139792,0.1978,0.0978,0.2284,0.2672,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3717
C_082_108,79.173961,13.040978,0.1976,0.2228,0.2715,0.0986,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3718
C_039_079,78.913449,13.427253,0.1976,0.2838,0.3089,0.0,Moderate (Same-Sensor Spectral Agreement),Q2: Moderate-Low Relative Stress,3719
C_061_138,79.449564,13.229624,0.1976,0.1618,0.3494,0.0815,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3720
C_098_015,78.338528,12.897247,0.1976,0.1753,0.1593,0.2581,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3721
C_119_005,78.248696,12.708601,0.1975,0.2065,0.3482,0.0379,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3722
C_077_054,78.688871,13.085893,0.1975,0.1533,0.2764,0.1628,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3723
C_125_019,78.37446,12.654702,0.1973,0.2947,0.0932,0.204,Moderate (Compound Urban/Water Signal),Q2: Moderate-Low Relative Stress,3724
C_047_156,79.611261,13.355388,0.1973,0.1163,0.1363,0.3393,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3725
C_047_095,79.05718,13.355388,0.1972,0.1647,0.197,0.2299,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3726
C_043_082,78.940399,13.391321,0.1972,0.2788,0.2789,0.0341,Moderate (Same-Sensor Spectral Agreement),Q2: Moderate-Low Relative Stress,3727
C_056_111,79.20091,13.27454,0.1972,0.1143,0.1986,0.2787,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3728
C_067_104,79.138028,13.175725,0.1972,0.1735,0.3211,0.0969,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3729
C_050_108,79.173961,13.328439,0.1971,0.1136,0.2066,0.2712,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3730
C_043_104,79.138028,13.391321,0.1971,0.1463,0.1636,0.2813,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3731
C_054_105,79.147011,13.292506,0.1969,0.0548,0.361,0.1749,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3732
C_120_023,78.410393,12.699618,0.1968,0.145,0.1383,0.3072,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3733
C_035_079,78.913449,13.463186,0.1967,0.1298,0.2883,0.1719,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3734
C_051_088,78.994298,13.319455,0.1967,0.0559,0.0986,0.4355,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3735
C_035_123,79.308708,13.463186,0.1966,0.1526,0.1786,0.2587,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3736
C_073_082,78.940399,13.121826,0.1966,0.1224,0.1834,0.2839,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3737
C_064_128,79.353624,13.202674,0.1965,0.2504,0.2266,0.1123,Moderate (Same-Sensor Spectral Agreement),Q2: Moderate-Low Relative Stress,3738
C_110_025,78.428359,12.789449,0.1965,0.2069,0.2729,0.1097,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3739
C_112_026,78.437342,12.771483,0.1965,0.2824,0.24,0.0671,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3740
C_053_072,78.850567,13.301489,0.1964,0.178,0.2103,0.2007,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3741
C_089_038,78.54514,12.978096,0.1964,0.3058,0.2124,0.0711,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3742
C_027_100,79.102096,13.535051,0.1964,0.1101,0.1723,0.3068,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3743
C_048_114,79.22786,13.346405,0.1964,0.1331,0.1943,0.2617,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3744
C_017_088,78.994298,13.624883,0.1963,0.1147,0.2202,0.2541,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3745
C_071_107,79.164978,13.139792,0.1962,0.1635,0.2593,0.1657,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3746
C_068_120,79.281759,13.166742,0.1962,0.1638,0.2033,0.2214,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3747
C_066_080,78.922433,13.184708,0.1962,0.1591,0.2573,0.1723,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3748
C_055_068,78.814635,13.283523,0.1962,0.2505,0.3371,0.001,Moderate (Same-Sensor Spectral Agreement),Q2: Moderate-Low Relative Stress,3749
C_127_020,78.383443,12.636736,0.1962,0.1917,0.0922,0.3046,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3750
C_022_063,78.769719,13.579967,0.1961,0.1324,0.2119,0.244,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3751
C_052_056,78.706837,13.310472,0.196,0.2266,0.327,0.0344,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3752
C_029_041,78.57209,13.517085,0.196,0.1153,0.376,0.0966,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3753
C_057_082,78.940399,13.265557,0.196,0.1282,0.1815,0.2784,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3754
C_070_087,78.985315,13.148776,0.1959,0.0739,0.0908,0.4231,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3755
C_068_097,79.075146,13.166742,0.1959,0.1535,0.255,0.1791,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3756
C_041_076,78.8865,13.409287,0.1959,0.1895,0.3972,0.001,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3757
C_056_105,79.147011,13.27454,0.1959,0.0954,0.2311,0.2613,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3758
C_069_047,78.625988,13.157759,0.1958,0.1933,0.1879,0.2063,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3759
C_078_058,78.724803,13.07691,0.1958,0.1481,0.2852,0.1539,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3760
C_127_029,78.464292,12.636736,0.1957,0.289,0.0838,0.2142,Moderate (Compound Urban/Water Signal),Q2: Moderate-Low Relative Stress,3761
C_047_123,79.308708,13.355388,0.1957,0.111,0.2387,0.2374,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3762
C_040_139,79.458547,13.41827,0.1956,0.1758,0.1521,0.259,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3763
C_033_084,78.958365,13.481152,0.1955,0.2579,0.3283,0.0003,Moderate (Same-Sensor Spectral Agreement),Q2: Moderate-Low Relative Stress,3764
C_047_106,79.155994,13.355388,0.1955,0.1629,0.2138,0.2099,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3765
C_058_133,79.39854,13.256573,0.1954,0.1096,0.2418,0.2348,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3766
C_063_069,78.823618,13.211658,0.1954,0.1554,0.4155,0.0154,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3767
C_050_119,79.272775,13.328439,0.1954,0.1148,0.261,0.2106,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3768
C_076_088,78.994298,13.094877,0.1953,0.1282,0.1441,0.3137,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3769
C_046_080,78.922433,13.364371,0.1953,0.2438,0.342,0.0,Moderate (Same-Sensor Spectral Agreement),Q2: Moderate-Low Relative Stress,3770
C_059_053,78.679887,13.24759,0.1952,0.1599,0.3301,0.0956,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3771
C_045_115,79.236843,13.373354,0.1952,0.1143,0.2774,0.1939,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3772
C_048_118,79.263792,13.346405,0.1952,0.0504,0.1885,0.3468,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3773
C_015_074,78.868534,13.642849,0.1951,0.1285,0.2466,0.2102,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3774
C_118_021,78.392426,12.717584,0.195,0.2472,0.1706,0.1673,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3775
C_116_020,78.383443,12.735551,0.195,0.0939,0.0813,0.4097,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3776
C_041_064,78.778702,13.409287,0.1949,0.2237,0.3569,0.0043,Moderate (Same-Sensor Spectral Agreement),Q2: Moderate-Low Relative Stress,3777
C_058_109,79.182944,13.256573,0.1949,0.083,0.2787,0.223,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3778
C_044_057,78.71582,13.382338,0.1949,0.122,0.3974,0.0652,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3779
C_005_096,79.066163,13.73268,0.1949,0.0984,0.3711,0.1153,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3780
C_071_114,79.22786,13.139792,0.1948,0.1614,0.3869,0.0361,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3781
C_019_089,79.003281,13.606916,0.1947,0.1328,0.2328,0.2184,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3782
C_072_066,78.796668,13.130809,0.1946,0.1634,0.4205,0.0,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3783
C_056_117,79.254809,13.27454,0.1946,0.0917,0.2013,0.2908,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3784
C_020_096,79.066163,13.597933,0.1945,0.1172,0.2394,0.2269,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3785
C_034_036,78.527174,13.472169,0.1945,0.2523,0.3013,0.0298,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3786
C_019_068,78.814635,13.606916,0.1943,0.1169,0.1558,0.3101,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3787
C_045_081,78.931416,13.373354,0.1943,0.3215,0.2595,0.002,Moderate (Same-Sensor Spectral Agreement),Q2: Moderate-Low Relative Stress,3788
C_067_086,78.976331,13.175725,0.1941,0.1282,0.4013,0.0527,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3789
C_103_039,78.554123,12.852332,0.1941,0.0911,0.1099,0.3812,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3790
C_060_112,79.209893,13.238607,0.1941,0.1512,0.2214,0.2096,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3791
C_029_043,78.590056,13.517085,0.194,0.1552,0.154,0.2727,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3792
C_019_070,78.832601,13.606916,0.1939,0.1098,0.2834,0.1886,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3793
C_078_053,78.679887,13.07691,0.1939,0.1311,0.2659,0.1847,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3794
C_113_034,78.509207,12.7625,0.1939,0.2213,0.247,0.1133,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3795
C_113_040,78.563106,12.7625,0.1938,0.2374,0.087,0.2571,Moderate (Compound Urban/Water Signal),Q2: Moderate-Low Relative Stress,3796
C_038_053,78.679887,13.436236,0.1938,0.1767,0.2918,0.113,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3797
C_113_011,78.302595,12.7625,0.1938,0.1854,0.2964,0.0996,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3798
C_030_064,78.778702,13.508102,0.1938,0.1032,0.3227,0.1556,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3799
C_097_046,78.617005,12.90623,0.1937,0.1172,0.4622,0.0016,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3800
C_036_087,78.985315,13.454203,0.1937,0.2253,0.3239,0.0318,Moderate (Same-Sensor Spectral Agreement),Q2: Moderate-Low Relative Stress,3801
C_040_051,78.661921,13.41827,0.1937,0.1533,0.3394,0.0884,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3802
C_049_106,79.155994,13.337422,0.1936,0.1755,0.2795,0.1258,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3803
C_021_101,79.111079,13.58895,0.1936,0.1221,0.22,0.2387,Moderate (Compound Moisture/Vegetation Stress),Q2: Moderate-Low Relative Stress,3804
C_041_068,78.814635,13.409287,0.1935,0.155,0.3818,0.0439,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3805
C_028_077,78.895483,13.526068,0.1933,0.0726,0.1593,0.3481,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3806
C_035_077,78.895483,13.463186,0.1933,0.1787,0.2394,0.1618,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3807
C_116_029,78.464292,12.735551,0.1933,0.2255,0.2645,0.0901,High (Multi-Source Convergence),Q2: Moderate-Low Relative Stress,3808
C_119_011,78.302595,12.708601,0.1933,0.2452,0.1241,0.2106,Moderate (Compound Urban/Water Signal),Q2: Moderate-Low Relative Stress,3809
C_104_006,78.257679,12.843348,0.1932,0.1915,0.2632,0.1248,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3810
C_098_037,78.536157,12.897247,0.1932,0.1488,0.3153,0.1156,Low (Single Evidence Family),Q2: Moderate-Low Relative Stress,3811
